Date,County,Town,Race/Ethnicity,Population,Group share of town population,Individuals with at least one dose
March-18-2021,Essex,Lynn,White,33318.9686700362,0.330465637280724,12375
March-18-2021,Essex,Lynn,Other/Unknown,0,0,1786
March-18-2021,Essex,Lynn,Total,100824.306406576,1,*
March-18-2021,Essex,Lynnfield,AI/AN,13.6909480607473,0.00118093728272744,*
March-18-2021,Essex,Lynnfield,Asian,387.700567888485,0.0334418079100595,155
March-18-2021,Essex,Lynnfield,Black,40.8991327518619,0.00352782805716497,38
March-18-2021,Essex,Lynnfield,Hispanic,237.18178986,0.0204585407224465,54
March-18-2021,Essex,Lynnfield,Multi,92.7486780321094,0.00800020358895606,60
March-18-2021,Essex,Lynnfield,NH/PI,0,0,*
March-18-2021,Essex,Lynnfield,White,10714.2405711477,0.924176038827849,3529
March-18-2021,Essex,Lynnfield,Other/Unknown,0,0,342
March-18-2021,Essex,Lynnfield,Total,11593.2897207947,1,*
March-18-2021,Essex,Manchester,AI/AN,15.3870279659254,0.003140635936164,*
March-18-2021,Essex,Manchester,Asian,31.2728092345923,0.00638307207372746,*
March-18-2021,Essex,Manchester,Black,7.81090401207611,0.00159427836802391,*
March-18-2021,Essex,Manchester,Hispanic,86.32092212,0.0176189053957166,*
March-18-2021,Essex,Manchester,Multi,50.7146903903515,0.0103513413691121,*
March-18-2021,Essex,Manchester,NH/PI,0,0,*
March-18-2021,Essex,Manchester,White,4683.25418833531,0.955895864662636,1472
March-18-2021,Essex,Manchester,Other/Unknown,0,0,81
March-18-2021,Essex,Manchester,Total,4899.33512787836,1,*
March-18-2021,Essex,Marblehead,AI/AN,6.3376787330315,0.000332927989999813,*
March-18-2021,Essex,Marblehead,Asian,170.387012752298,0.00895069126524832,54
March-18-2021,Essex,Marblehead,Black,168.277812839254,0.00883989175692083,42
March-18-2021,Essex,Marblehead,Hispanic,478.1772292,0.0251193836872016,95
March-18-2021,Essex,Marblehead,Multi,209.853806642539,0.0110239425162359,86
March-18-2021,Essex,Marblehead,NH/PI,1.15303044917498,6.05704589997083e-05,*
March-18-2021,Essex,Marblehead,White,17910.1688838693,0.940848657409243,6022
March-18-2021,Essex,Marblehead,Other/Unknown,0,0,306
March-18-2021,Essex,Marblehead,Total,19036.1847708721,1,*
March-18-2021,Essex,Merrimac,AI/AN,6.80953452798649,0.00107190929153683,*
March-18-2021,Essex,Merrimac,Asian,35.1897028952966,0.00553931687178657,*
March-18-2021,Essex,Merrimac,Black,39.4701923256124,0.00621312157515113,*
March-18-2021,Essex,Merrimac,Hispanic,98.66196748,0.0155306767633627,*
March-18-2021,Essex,Merrimac,Multi,79.5621483591474,0.0125241168438599,*
March-18-2021,Essex,Merrimac,NH/PI,0,0,*
March-18-2021,Essex,Merrimac,White,6074.55646609189,0.95621418633064,1473
March-18-2021,Essex,Merrimac,Other/Unknown,0,0,222
March-18-2021,Essex,Merrimac,Total,6352.71527334508,1,*
March-18-2021,Essex,Methuen,AI/AN,77.3986296388058,0.00143764011610592,*
March-18-2021,Essex,Methuen,Asian,2740.87096734987,0.0509102819277384,462
March-18-2021,Essex,Methuen,Black,1470.12227510025,0.027306772330829,489
March-18-2021,Essex,Methuen,Hispanic,15069.95191543,0.279916679694637,933
March-18-2021,Essex,Methuen,Multi,572.581552293723,0.0106354106417789,104
March-18-2021,Essex,Methuen,NH/PI,0.0701690406620868,1.30335418385632e-06,*
March-18-2021,Essex,Methuen,White,34434.3182304026,0.639599919143323,8986
March-18-2021,Essex,Methuen,Other/Unknown,0,0,2662
March-18-2021,Essex,Methuen,Total,53837.2773350625,1,*
March-18-2021,Essex,Middleton,AI/AN,12.1329313921611,0.00116378898118584,*
March-18-2021,Essex,Middleton,Asian,223.083194242377,0.0213981069335607,74
March-18-2021,Essex,Middleton,Black,153.720376944282,0.0147448357770384,42
March-18-2021,Essex,Middleton,Hispanic,623.4399839,0.0598002708695992,*
March-18-2021,Essex,Middleton,Multi,145.830811204653,0.0139880698004292,52
March-18-2021,Essex,Middleton,NH/PI,0,0,*
March-18-2021,Essex,Middleton,White,9190.76693295217,0.881577002250874,2473
March-18-2021,Essex,Middleton,Other/Unknown,0,0,453
March-18-2021,Essex,Middleton,Total,10425.3705682952,1,*
March-18-2021,Essex,Nahant,AI/AN,3.11689580274126,0.000963879823008077,*
March-18-2021,Essex,Nahant,Asian,52.3776734243691,0.0161974559898519,*
March-18-2021,Essex,Nahant,Black,17.2717651678948,0.00534118142108759,*
March-18-2021,Essex,Nahant,Hispanic,46.46217609,0.0143681267839664,*
March-18-2021,Essex,Nahant,Multi,18.0102366541664,0.00556954894138068,*
March-18-2021,Essex,Nahant,NH/PI,0,0,*
March-18-2021,Essex,Nahant,White,3082.21043765799,0.953153598689628,1321
March-18-2021,Essex,Nahant,Other/Unknown,0,0,69
March-18-2021,Essex,Nahant,Total,3233.69752985808,1,*
March-18-2021,Essex,Newbury,AI/AN,11.6379327983247,0.00176200365423688,*
March-18-2021,Essex,Newbury,Asian,32.3564589677281,0.00489882524046792,*
March-18-2021,Essex,Newbury,Black,9.42563125619774,0.00142705727939076,*
March-18-2021,Essex,Newbury,Hispanic,75.36926764,0.01141104071489,*
March-18-2021,Essex,Newbury,Multi,50.7483349004997,0.00768338785681846,*
March-18-2021,Essex,Newbury,NH/PI,0,0,*
March-18-2021,Essex,Newbury,White,6406.84117169887,0.970007109705406,1727
March-18-2021,Essex,Newbury,Other/Unknown,0,0,192
March-18-2021,Essex,Newbury,Total,6604.94248711708,1,*
March-18-2021,Essex,Newburyport,AI/AN,14.7958130422048,0.000833154296633778,*
March-18-2021,Essex,Newburyport,Asian,204.597359493585,0.0115209058573374,37
March-18-2021,Essex,Newburyport,Black,100.039193708174,0.00563322095460351,*
March-18-2021,Essex,Newburyport,Hispanic,344.64841476,0.0194072003185115,70
March-18-2021,Essex,Newburyport,Multi,228.571388161312,0.0128708867563365,43
March-18-2021,Essex,Newburyport,NH/PI,1.42219858469235,8.00842007210399e-05,*
March-18-2021,Essex,Newburyport,White,16765.7598444197,0.944082275902211,5110
March-18-2021,Essex,Newburyport,Other/Unknown,0,0,930
March-18-2021,Essex,Newburyport,Total,17758.7910210448,1,*
March-18-2021,Essex,North Andover,AI/AN,27.4799910116723,0.000907282413082682,*
March-18-2021,Essex,North Andover,Asian,2686.81793866195,0.0887082773013871,304
March-18-2021,Essex,North Andover,Black,586.648196891313,0.0193688415502056,114
March-18-2021,Essex,North Andover,Hispanic,2104.48838976,0.0694820207093563,200
March-18-2021,Essex,North Andover,Multi,437.998147946968,0.0144609951446592,88
March-18-2021,Essex,North Andover,NH/PI,4.82136452288943,0.000159182702673386,*
March-18-2021,Essex,North Andover,White,24281.4042810714,0.801677520920921,6281
March-18-2021,Essex,North Andover,Other/Unknown,0,0,1402
March-18-2021,Essex,North Andover,Total,30288.2438978435,1,*
March-18-2021,Essex,Peabody,AI/AN,29.5924078892523,0.000528747853926798,*
March-18-2021,Essex,Peabody,Asian,1354.95085731477,0.0242098365453275,207
March-18-2021,Essex,Peabody,Black,1497.33319713406,0.0267538794937173,331
March-18-2021,Essex,Peabody,Hispanic,5537.35831549,0.0989397799833119,567
March-18-2021,Essex,Peabody,Multi,661.451015966351,0.0118185990974033,241
March-18-2021,Essex,Peabody,NH/PI,13.4406220472551,0.000240152815192454,*
March-18-2021,Essex,Peabody,White,47115.4990672088,0.841844945896565,13181
March-18-2021,Essex,Peabody,Other/Unknown,0,0,1450
March-18-2021,Essex,Peabody,Total,55966.9560254125,1,*
March-18-2021,Essex,Rockport,AI/AN,2.73162658633987,0.000422732714761159,*
March-18-2021,Essex,Rockport,Asian,53.2486183177498,0.00824048685545428,*
March-18-2021,Essex,Rockport,Black,48.8840226633034,0.00756504410677643,*
March-18-2021,Essex,Rockport,Hispanic,136.74501637,0.0211619671185016,*
March-18-2021,Essex,Rockport,Multi,37.7542174165779,0.00584265173798072,*
March-18-2021,Essex,Rockport,NH/PI,9.42147144139989,0.00145801926931903,*
March-18-2021,Essex,Rockport,White,6147.56358057514,0.951365847213209,2424
March-18-2021,Essex,Rockport,Other/Unknown,0,0,181
March-18-2021,Essex,Rockport,Total,6461.82916759405,1,*
March-18-2021,Essex,Rowley,AI/AN,1.56975170499167,0.000254012548991161,*
March-18-2021,Essex,Rowley,Asian,62.962962274117,0.0101884791642049,*
March-18-2021,Essex,Rowley,Black,17.2143174491122,0.00278556961619304,*
March-18-2021,Essex,Rowley,Hispanic,64.79577937,0.0104850601718123,*
March-18-2021,Essex,Rowley,Multi,54.4514153316325,0.0088111659701225,*
March-18-2021,Essex,Rowley,NH/PI,4.77195510791835,0.000772183573223234,*
March-18-2021,Essex,Rowley,White,5966.61972819508,0.965500646503725,1507
March-18-2021,Essex,Rowley,Other/Unknown,0,0,134
March-18-2021,Essex,Rowley,Total,6179.81950587131,1,*
March-18-2021,Essex,Salem,AI/AN,60.6434148718269,0.00134699843607508,*
March-18-2021,Essex,Salem,Asian,1470.33570554667,0.032658779194125,191
March-18-2021,Essex,Salem,Black,2698.25862565205,0.0599331379435215,322
March-18-2021,Essex,Salem,Hispanic,9272.59524066,0.2059608832043,735
March-18-2021,Essex,Salem,Multi,953.776787452093,0.0211850840487469,238
March-18-2021,Essex,Salem,NH/PI,21.5220357307697,0.000478042810283211,*
March-18-2021,Essex,Salem,White,30805.4556396679,0.684244128680989,8538
March-18-2021,Essex,Salem,Other/Unknown,0,0,767
March-18-2021,Essex,Salem,Total,45021.147202317,1,*
March-18-2021,Essex,Salisbury,AI/AN,12.1421691030779,0.00137150016573909,*
March-18-2021,Essex,Salisbury,Asian,105.155243055606,0.0118776498708571,*
March-18-2021,Essex,Salisbury,Black,41.2931405473983,0.00466420362159909,*
March-18-2021,Essex,Salisbury,Hispanic,143.96979801,0.0162618886424573,*
March-18-2021,Essex,Salisbury,Multi,100.018906615183,0.0112974828331944,*
March-18-2021,Essex,Salisbury,NH/PI,1.15792513538067,0.00013079166511406,*
March-18-2021,Essex,Salisbury,White,8423.68664737272,0.951484659365953,1775
March-18-2021,Essex,Salisbury,Other/Unknown,0,0,258
March-18-2021,Essex,Salisbury,Total,8853.20279675982,1,*
March-18-2021,Essex,Saugus,AI/AN,34.0365362941996,0.00119483842023936,*
March-18-2021,Essex,Saugus,Asian,902.786651375016,0.0316919491166301,255
March-18-2021,Essex,Saugus,Black,784.350186423313,0.027534286378611,169
March-18-2021,Essex,Saugus,Hispanic,1553.57654033,0.0545376569203127,265
March-18-2021,Essex,Saugus,Multi,397.33638021702,0.0139483280184134,99
March-18-2021,Essex,Saugus,NH/PI,0.900319396383755,3.16053371585094e-05,*
March-18-2021,Essex,Saugus,White,24732.4660082507,0.86822291077127,6149
March-18-2021,Essex,Saugus,Other/Unknown,0,0,1156
March-18-2021,Essex,Saugus,Total,28486.3088746185,1,*
March-18-2021,Essex,Swampscott,AI/AN,6.47522142978839,0.000475545467737592,*
March-18-2021,Essex,Swampscott,Asian,298.423598187357,0.0219164689768114,68
March-18-2021,Essex,Swampscott,Black,178.346551223596,0.0130979141085192,69
March-18-2021,Essex,Swampscott,Hispanic,406.47148191,0.0298515924254964,120
March-18-2021,Essex,Swampscott,Multi,179.966623684617,0.0132168935325588,69
March-18-2021,Essex,Swampscott,NH/PI,7.85896714536818,0.000577168865590534,*
March-18-2021,Essex,Swampscott,White,12418.075534392,0.911993451102131,4150
March-18-2021,Essex,Swampscott,Other/Unknown,0,0,339
March-18-2021,Essex,Swampscott,Total,13616.4086698045,1,*
March-18-2021,Essex,Topsfield,AI/AN,5.47751547418259,0.000948042561257067,*
March-18-2021,Essex,Topsfield,Asian,65.3732814128088,0.0113147381217808,*
March-18-2021,Essex,Topsfield,Black,30.510680462276,0.00528075617266396,*
March-18-2021,Essex,Topsfield,Hispanic,128.93658302,0.0223162068609686,*
March-18-2021,Essex,Topsfield,Multi,50.0463091778066,0.00866196204429184,*
March-18-2021,Essex,Topsfield,NH/PI,0,0,*
March-18-2021,Essex,Topsfield,White,5467.32766800396,0.946279266582921,2002
March-18-2021,Essex,Topsfield,Other/Unknown,0,0,123
March-18-2021,Essex,Topsfield,Total,5777.71051430394,1,*
March-18-2021,Essex,Wenham,AI/AN,3.96437863101638,0.000761922800471727,*
March-18-2021,Essex,Wenham,Asian,39.36615456909,0.00756586933912367,*
March-18-2021,Essex,Wenham,Black,8.64625971850113,0.00166174400365923,*
March-18-2021,Essex,Wenham,Hispanic,76.28562119,0.0146615042463561,*
March-18-2021,Essex,Wenham,Multi,21.9678881311183,0.00422205757905118,*
March-18-2021,Essex,Wenham,NH/PI,5.48760663503178,0.00105467539920088,*
March-18-2021,Essex,Wenham,White,5033.8650695835,0.967469792367069,1039
March-18-2021,Essex,Wenham,Other/Unknown,0,0,46
March-18-2021,Essex,Wenham,Total,5203.12376603237,1,*
March-18-2021,Essex,West Newbury,AI/AN,3.24143976962408,0.000803055301103802,*
March-18-2021,Essex,West Newbury,Asian,44.392121297966,0.0109979919015151,*
March-18-2021,Essex,West Newbury,Black,3.02589605565352,0.000749655104146345,*
March-18-2021,Essex,West Newbury,Hispanic,57.10471407,0.0141474920440211,*
March-18-2021,Essex,West Newbury,Multi,40.9856879019269,0.0101540600098349,*
March-18-2021,Essex,West Newbury,NH/PI,0,0,*
March-18-2021,Essex,West Newbury,White,3871.24151399948,0.959086467934257,1127
March-18-2021,Essex,West Newbury,Other/Unknown,0,0,162
March-18-2021,Essex,West Newbury,Total,4036.38425046035,1,*
March-18-2021,Franklin,Ashfield,AI/AN,10.1345778123663,0.00597779150154729,*
March-18-2021,Franklin,Ashfield,Asian,17.4309550626952,0.0102814953880455,*
March-18-2021,Franklin,Ashfield,Black,6.03464870234755,0.00355948441026314,*
March-18-2021,Franklin,Ashfield,Hispanic,43.05840716,0.0253976223930252,*
March-18-2021,Franklin,Ashfield,Multi,17.6325535747604,0.0104004064955883,*
March-18-2021,Franklin,Ashfield,NH/PI,0,0,*
March-18-2021,Franklin,Ashfield,White,1591.31478279823,0.938623015286393,378
March-18-2021,Franklin,Ashfield,Other/Unknown,0,0,55
March-18-2021,Franklin,Ashfield,Total,1695.37157823973,1,*
March-18-2021,Franklin,Bernardston,AI/AN,4.34933347072352,0.00209854719011154,*
March-18-2021,Franklin,Bernardston,Asian,12.8870144943434,0.00621796609482146,*
March-18-2021,Franklin,Bernardston,Black,4.34627537723068,0.00209707166436726,*
March-18-2021,Franklin,Bernardston,Hispanic,16.02269103,0.00773092554649262,*
March-18-2021,Franklin,Bernardston,Multi,27.7330790905845,0.0133811710668866,*
March-18-2021,Franklin,Bernardston,NH/PI,0,0,*
March-18-2021,Franklin,Bernardston,White,2000.05171967495,0.965022099283503,661
March-18-2021,Franklin,Bernardston,Other/Unknown,0,0,98
March-18-2021,Franklin,Bernardston,Total,2072.54499265864,1,*
March-18-2021,Franklin,Buckland,AI/AN,5.24540968324899,0.00285373562460467,*
March-18-2021,Franklin,Buckland,Asian,12.136213400465,0.00660263861549507,*
March-18-2021,Franklin,Buckland,Black,5.02125308366672,0.00273178448783056,*
March-18-2021,Franklin,Buckland,Hispanic,23.91549573,0.0130110908901417,*
March-18-2021,Franklin,Buckland,Multi,15.5464755082805,0.00845797252723723,*
March-18-2021,Franklin,Buckland,NH/PI,0,0,*
March-18-2021,Franklin,Buckland,White,1767.81358223133,0.961769032719055,71
March-18-2021,Franklin,Buckland,Other/Unknown,0,0,*
March-18-2021,Franklin,Buckland,Total,1838.08536362777,1,*
March-18-2021,Franklin,Charlemont (includes Hawley),AI/AN,14.4331080537236,0.00989595404021164,*
March-18-2021,Franklin,Charlemont (includes Hawley),Asian,16.017782062428,0.0109824740815281,*
March-18-2021,Franklin,Charlemont (includes Hawley),Black,6.63595568459066,0.00454989405075842,*
March-18-2021,Franklin,Charlemont (includes Hawley),Hispanic,12.99226499,0.00890805062504337,*
March-18-2021,Franklin,Charlemont (includes Hawley),Multi,23.5794552505075,0.01616707950801,*
March-18-2021,Franklin,Charlemont (includes Hawley),NH/PI,0,0,*
March-18-2021,Franklin,Charlemont (includes Hawley),White,1378.8239282239,0.945380452530292,305
March-18-2021,Franklin,Charlemont (includes Hawley),Other/Unknown,0,0,39
March-18-2021,Franklin,Charlemont (includes Hawley),Total,1458.48576045073,1,*
March-18-2021,Franklin,Colrain,AI/AN,0.934872549705113,0.000590785429937535,*
March-18-2021,Franklin,Colrain,Asian,18.2957275324243,0.0115618425845028,*
March-18-2021,Franklin,Colrain,Black,7.81124579431626,0.00493625597029085,*
March-18-2021,Franklin,Colrain,Hispanic,13.72837464,0.00867553948032195,*
March-18-2021,Franklin,Colrain,Multi,33.8316594007369,0.0213796537836833,*
March-18-2021,Franklin,Colrain,NH/PI,0,0,*
March-18-2021,Franklin,Colrain,White,1497.04570966381,0.946046381936076,344
March-18-2021,Franklin,Colrain,Other/Unknown,0,0,69
March-18-2021,Franklin,Colrain,Total,1582.42316470797,1,*
March-18-2021,Franklin,Conway,AI/AN,13.3937030831612,0.00693390095001191,*
March-18-2021,Franklin,Conway,Asian,18.495562760454,0.00957512641570728,*
March-18-2021,Franklin,Conway,Black,3.08685177705153,0.00159805875466606,*
March-18-2021,Franklin,Conway,Hispanic,22.83681198,0.0118225849341429,*
March-18-2021,Franklin,Conway,Multi,43.7008834610093,0.0226238849304948,*
March-18-2021,Franklin,Conway,NH/PI,6.61069732498901,0.0034223485601686,*
March-18-2021,Franklin,Conway,White,1813.55025663184,0.938872376763625,499
March-18-2021,Franklin,Conway,Other/Unknown,0,0,57
March-18-2021,Franklin,Conway,Total,1931.62596058402,1,*
March-18-2021,Franklin,Deerfield,AI/AN,1.39478989942839,0.000262776963982519,*
March-18-2021,Franklin,Deerfield,Asian,122.045699498117,0.0229932826401892,*
March-18-2021,Franklin,Deerfield,Black,37.6683320154306,0.00709667450944182,*
March-18-2021,Franklin,Deerfield,Hispanic,124.2652002,0.0234114342601837,*
March-18-2021,Franklin,Deerfield,Multi,66.8887830288673,0.0126017770389752,*
March-18-2021,Franklin,Deerfield,NH/PI,1.51508658034204,0.000285440733343494,*
March-18-2021,Franklin,Deerfield,White,4906.92999781036,0.92446049962635,1588
March-18-2021,Franklin,Deerfield,Other/Unknown,0,0,232
March-18-2021,Franklin,Deerfield,Total,5307.88497701487,1,*
March-18-2021,Franklin,Erving,AI/AN,5.81778095910439,0.00275373485598312,*
March-18-2021,Franklin,Erving,Asian,3.57709923414035,0.00169315120552067,*
March-18-2021,Franklin,Erving,Black,10.9488589851336,0.00518243207032804,*
March-18-2021,Franklin,Erving,Hispanic,34.3519451,0.0162598333037363,*
March-18-2021,Franklin,Erving,Multi,25.871797696986,0.0122459184362455,*
March-18-2021,Franklin,Erving,NH/PI,0,0,*
March-18-2021,Franklin,Erving,White,2024.94198518565,0.958467389052027,440
March-18-2021,Franklin,Erving,Other/Unknown,0,0,109
March-18-2021,Franklin,Erving,Total,2112.68740941559,1,*
March-18-2021,Franklin,Gill,AI/AN,3.33640394227459,0.00199588837465899,*
March-18-2021,Franklin,Gill,Asian,34.7328480927152,0.0207777262365259,*
March-18-2021,Franklin,Gill,Black,16.2145956943876,0.00969982160618143,*
March-18-2021,Franklin,Gill,Hispanic,11.15504632,0.00667312101714277,*
March-18-2021,Franklin,Gill,Multi,12.8763172976442,0.00770281190390508,*
March-18-2021,Franklin,Gill,NH/PI,0,0,*
March-18-2021,Franklin,Gill,White,1579.61198878516,0.944948291464643,321
March-18-2021,Franklin,Gill,Other/Unknown,0,0,54
March-18-2021,Franklin,Gill,Total,1671.6385468424,1,*
March-18-2021,Franklin,Greenfield (includes Leyden),AI/AN,55.4620389975315,0.003122839446277,*
March-18-2021,Franklin,Greenfield (includes Leyden),Asian,322.536479776363,0.0181607034309319,*
March-18-2021,Franklin,Greenfield (includes Leyden),Black,376.924685862758,0.0212230797598367,41
March-18-2021,Franklin,Greenfield (includes Leyden),Hispanic,1218.63221282,0.0686161708708095,62
March-18-2021,Franklin,Greenfield (includes Leyden),Multi,338.274142010372,0.0190468265036652,*
March-18-2021,Franklin,Greenfield (includes Leyden),NH/PI,9.10008173666895,0.000512388197860513,*
March-18-2021,Franklin,Greenfield (includes Leyden),White,15433.8416557629,0.869016184788208,3703
March-18-2021,Franklin,Greenfield (includes Leyden),Other/Unknown,0,0,907
March-18-2021,Franklin,Greenfield (includes Leyden),Total,17760.1314289957,1,*
March-18-2021,Franklin,Heath,AI/AN,0.871565032715978,0.00148178142303001,*
March-18-2021,Franklin,Heath,Asian,0,0,*
March-18-2021,Franklin,Heath,Black,4.21892131659191,0.00717275131228037,*
March-18-2021,Franklin,Heath,Hispanic,7.80638546,0.0132719378605556,*
March-18-2021,Franklin,Heath,Multi,10.894593617501,0.0185223199966709,*
March-18-2021,Franklin,Heath,NH/PI,0,0,*
March-18-2021,Franklin,Heath,White,561.216554892165,0.954145972039142,93
